Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time
JXTBO7UBRG,success,,173210.34,-155769.38,00,Transaction Approved,2023-09-29 09:42:03.582573,yes,2023-09-29 09:42:03
OBK9MOF0JN,success,,251214.21,-71934.28,000,Transaction Approved,2023-09-28 17:33:03.582591,yes,2023-09-28 17:33:03
EY557USIQA,success,,164925.4,164925.4,0,Transaction Approved,2023-09-28 18:59:03.582608,no,2023-09-28 18:59:03
UW6ZVEHOV3,success,,790559.92,-347693.95,00,Transaction Approved,2023-09-29 04:36:03.582624,yes,2023-09-29 04:36:03
AOIR7AWAF9,success,,840244.09,-151718.73,000,Transaction Approved,2023-09-29 07:49:03.582644,yes,2023-09-29 07:49:03
X05UUFDTZC,success,,719141.22,719141.22,00,Transaction Approved,2023-09-29 06:10:03.582660,no,2023-09-29 06:10:03
XJ26YP3743,success,,749123.64,749123.64,000,Transaction Approved,2023-09-29 08:16:03.582675,no,2023-09-29 08:16:03
5HAD1QHD6P,failure,technical,579540.45,579540.45,300,,2023-09-29 02:38:03.582698,no,2023-09-29 02:38:03
855LB49MSD,failure,business,350481.18,350481.18,400,,2023-09-29 12:29:03.582715,no,2023-09-29 12:29:03
G5T6CGPO6K,failure,business,32054.73,32054.73,600,,2023-09-29 05:05:03.582732,no,2023-09-29 05:05:03
Q8O9HKGWOC,failure,technical,210366.71,-145864.78,100,,2023-09-29 06:47:03.582748,yes,2023-09-29 06:47:03
UIZQ1M215L,success,,733438.69,-463305.86,00,Transaction Approved,2023-09-29 08:16:03.582764,yes,2023-09-29 08:16:03
N0O5HCAHPS,failure,technical,475986.36,475986.36,200,,2023-09-29 06:22:03.582781,no,2023-09-29 06:22:03
6TRT8GE0N2,success,,846855.12,846855.12,0,Transaction Approved,2023-09-29 01:45:03.582795,no,2023-09-29 01:45:03
GUA6HTQAIR,success,,956533.03,-526559.89,0,Transaction Approved,2023-09-28 16:49:03.582810,yes,2023-09-28 16:49:03
9LMBOH5ZGN,failure,business,422717.71,-353972.78,600,,2023-09-29 00:07:03.582828,yes,2023-09-29 00:07:03
03FLGWQD7W,success,,250823.25,250823.25,000,Transaction Approved,2023-09-28 16:13:03.582844,no,2023-09-28 16:13:03
CZ88SMXS97,success,,294760.11,294760.11,00,Transaction Approved,2023-09-29 05:43:03.582858,no,2023-09-29 05:43:03
I21I1N1SOB,success,,935029.41,-120529.09,0,Transaction Approved,2023-09-28 13:53:03.582872,yes,2023-09-28 13:53:03
ACQGKWO8FH,failure,technical,985542.79,985542.79,200,,2023-09-29 00:48:03.582888,no,2023-09-29 00:48:03
MYC52N4R96,success,,796633.98,796633.98,00,Transaction Approved,2023-09-29 04:04:03.582903,no,2023-09-29 04:04:03
IMCZD2WJSE,success,,105043.15,-29588.69,000,Transaction Approved,2023-09-29 00:56:03.582918,yes,2023-09-29 00:56:03
TCOFVK0XIM,failure,business,560050.77,-86314.69,500,,2023-09-29 12:23:03.582944,yes,2023-09-29 12:23:03
6G2UMIP5TV,failure,business,753724.26,753724.26,500,,2023-09-28 13:09:03.582962,no,2023-09-28 13:09:03
UDU0N4ZP6K,failure,technical,617274.56,-194304.34,100,,2023-09-28 17:58:03.583005,yes,2023-09-28 17:58:03
THSVUON3FG,failure,business,991841.42,991841.42,500,,2023-09-29 06:44:03.583022,no,2023-09-29 06:44:03
431FVCLW6U,success,,815.31,815.31,00,Transaction Approved,2023-09-28 21:48:03.583037,no,2023-09-28 21:48:03
70RG8URR6P,failure,business,922130.06,-267089.86,600,,2023-09-28 22:01:03.583053,yes,2023-09-28 22:01:03
CKO0ET1UQ1,failure,business,803937.34,-667049.81,600,,2023-09-28 20:28:03.583069,yes,2023-09-28 20:28:03
OFYCU5H0AJ,failure,technical,990518.83,990518.83,100,,2023-09-29 11:09:03.583085,no,2023-09-29 11:09:03
VHXBX8XVYV,failure,business,707570.68,-464249.66,400,,2023-09-29 08:51:03.583101,yes,2023-09-29 08:51:03
YBF81371ZP,failure,business,937315.58,-157475.42,600,,2023-09-29 10:54:03.583135,yes,2023-09-29 10:54:03
5ZTVP1C33S,failure,business,257524.83,257524.83,400,,2023-09-29 04:20:03.583154,no,2023-09-29 04:20:03
E9FA1O0Q7C,failure,business,98481.95,98481.95,500,,2023-09-29 02:56:03.583171,no,2023-09-29 02:56:03
DP3HZ80CAU,success,,870917.07,-627596.02,000,Transaction Approved,2023-09-28 23:10:03.583189,yes,2023-09-28 23:10:03
Z5J2JU2MBA,failure,business,162815.17,162815.17,600,,2023-09-29 08:39:03.583207,no,2023-09-29 08:39:03
LD7YIIWGN3,failure,business,180886.91,180886.91,600,,2023-09-29 03:57:03.583223,no,2023-09-29 03:57:03
RIXVRVY9M2,success,,809076.95,-216370.15,00,Transaction Approved,2023-09-29 10:33:03.583238,yes,2023-09-29 10:33:03
Q76XYPT2KQ,success,,560457.42,560457.42,0,Transaction Approved,2023-09-29 04:05:03.583255,no,2023-09-29 04:05:03
G2QHOZ2FX1,success,,745540.87,-195440.46,00,Transaction Approved,2023-09-29 11:48:03.583270,yes,2023-09-29 11:48:03
U85YJWA3O5,success,,982493.78,982493.78,0,Transaction Approved,2023-09-28 13:19:03.583286,no,2023-09-28 13:19:03
VP4U6VU4HX,failure,technical,548440.6,-456729.94,300,,2023-09-29 04:22:03.583302,yes,2023-09-29 04:22:03
1SRUFVNXJL,failure,technical,276888.81,276888.81,100,,2023-09-29 09:02:03.583325,no,2023-09-29 09:02:03
8HE2LVOA1E,failure,business,695917.65,-243781.47,400,,2023-09-28 21:29:03.583342,yes,2023-09-28 21:29:03
H4GXK6UBCG,failure,technical,394639.77,-282996.53,100,,2023-09-29 07:14:03.583359,yes,2023-09-29 07:14:03
JAQAD8169P,success,,515410.18,515410.18,00,Transaction Approved,2023-09-28 18:09:03.583374,no,2023-09-28 18:09:03
N32ICNKIOS,failure,technical,341829.88,341829.88,200,,2023-09-29 00:34:03.583390,no,2023-09-29 00:34:03
SW255RWMY7,failure,technical,758844.36,-239699.52,100,,2023-09-29 01:06:03.583405,yes,2023-09-29 01:06:03
803C7Q9JF9,success,,546588.17,546588.17,000,Transaction Approved,2023-09-29 05:48:03.583421,no,2023-09-29 05:48:03
9F918JJ0QO,success,,978391.24,-345767.43,0,Transaction Approved,2023-09-28 14:43:03.583436,yes,2023-09-28 14:43:03
KXTM5GVWVI,failure,technical,455898.83,-327477.54,300,,2023-09-29 05:42:03.583453,yes,2023-09-29 05:42:03
THS7EDSSZP,success,,844188.83,844188.83,00,Transaction Approved,2023-09-28 15:59:03.583469,no,2023-09-28 15:59:03
98NLT2L92U,failure,technical,87628.37,-34484.62,100,,2023-09-29 08:19:03.583484,yes,2023-09-29 08:19:03
KQI9TVA3AG,failure,technical,469167.62,469167.62,300,,2023-09-28 15:37:03.583503,no,2023-09-28 15:37:03
0T9JF58J25,failure,technical,983419.96,-733230.52,300,,2023-09-28 13:43:03.583519,yes,2023-09-28 13:43:03
XIEEN0SXLZ,failure,technical,676016.58,676016.58,300,,2023-09-28 18:08:03.583537,no,2023-09-28 18:08:03
V8NKB3DFPC,failure,technical,88152.61,-53210.85,100,,2023-09-29 03:08:03.583553,yes,2023-09-29 03:08:03
CW126T2PC6,success,,532304.18,532304.18,00,Transaction Approved,2023-09-29 11:07:03.583569,no,2023-09-29 11:07:03
EBSILSSGOV,failure,business,54401.98,-34377.01,500,,2023-09-28 22:02:03.583585,yes,2023-09-28 22:02:03
JV666CPOBH,success,,785574.53,-552996.6,00,Transaction Approved,2023-09-28 17:53:03.583600,yes,2023-09-28 17:53:03
SWDP5NNFBR,success,,190974.38,-37163.36,000,Transaction Approved,2023-09-29 04:52:03.583616,yes,2023-09-29 04:52:03
0P6I32FJ4Y,failure,technical,695698.13,-532167.66,300,,2023-09-28 23:06:03.583633,yes,2023-09-28 23:06:03
OSUQK26H4E,success,,695157.01,-225767.84,00,Transaction Approved,2023-09-28 20:07:03.583648,yes,2023-09-28 20:07:03
DOAKNFMDAU,failure,business,843940.69,-305816.97,500,,2023-09-28 16:43:03.583665,yes,2023-09-28 16:43:03
5MOTYVNBFO,success,,455236.93,455236.93,00,Transaction Approved,2023-09-28 18:06:03.583681,no,2023-09-28 18:06:03
6T06M2PO9A,success,,126411.83,126411.83,0,Transaction Approved,2023-09-29 06:07:03.583696,no,2023-09-29 06:07:03
1A45UIB94J,failure,business,901562.08,-481164.73,500,,2023-09-28 19:49:03.583712,yes,2023-09-28 19:49:03
E98RACQOLE,failure,business,568918.96,-490731.76,600,,2023-09-29 08:15:03.583728,yes,2023-09-29 08:15:03
BWJDSFDKCC,failure,technical,185975.95,185975.95,100,,2023-09-29 08:24:03.583745,no,2023-09-29 08:24:03
DD4S7QJDO5,success,,807463.3,-390282.64,00,Transaction Approved,2023-09-28 14:46:03.583760,yes,2023-09-28 14:46:03
RGU64RXLBR,failure,technical,331584.42,-243707.12,100,,2023-09-28 20:43:03.583777,yes,2023-09-28 20:43:03
P2USFIFOH3,failure,technical,259636.92,259636.92,100,,2023-09-29 06:50:03.583797,no,2023-09-29 06:50:03
2OKJC3VNME,success,,492253.01,492253.01,000,Transaction Approved,2023-09-29 11:05:03.583814,no,2023-09-29 11:05:03
W7Z69S900X,success,,586631.04,586631.04,000,Transaction Approved,2023-09-29 11:37:03.583832,no,2023-09-29 11:37:03
PPF3F0OU3O,failure,technical,92708.57,-21468.69,100,,2023-09-28 15:30:03.583850,yes,2023-09-28 15:30:03
FN9T3VO0Q5,success,,371676.35,-226785.08,000,Transaction Approved,2023-09-28 19:45:03.583867,yes,2023-09-28 19:45:03
FJGD7VHYPA,failure,business,750872.65,750872.65,600,,2023-09-29 10:34:03.583884,no,2023-09-29 10:34:03
5CYFPEEGKK,failure,business,941523.27,-648803.6,400,,2023-09-29 03:33:03.583900,yes,2023-09-29 03:33:03
ONN77S4G2R,failure,technical,475625.68,-56172.06,100,,2023-09-28 17:49:03.583918,yes,2023-09-28 17:49:03
CV5G5NDNLI,failure,technical,992129.01,-175743.64,200,,2023-09-29 05:40:03.583935,yes,2023-09-29 05:40:03
WT91JT1ZB6,success,,546558.77,546558.77,0,Transaction Approved,2023-09-28 15:20:03.583951,no,2023-09-28 15:20:03
4TF2ESF45Z,failure,technical,701511.02,701511.02,100,,2023-09-29 04:26:03.583983,no,2023-09-29 04:26:03
ZIWEO04ZZP,failure,technical,947654.18,-331657.06,200,,2023-09-29 07:22:03.584003,yes,2023-09-29 07:22:03
Q5Q6B1WY8R,failure,business,632903.87,632903.87,600,,2023-09-29 02:42:03.584021,no,2023-09-29 02:42:03
05UO9LATFN,failure,business,756448.23,-330463.62,400,,2023-09-29 04:41:03.584036,yes,2023-09-29 04:41:03
6GPLISFHKQ,failure,technical,561534.36,-206850.02,100,,2023-09-28 18:20:03.584053,yes,2023-09-28 18:20:03
URUB1RETQX,failure,technical,700629.42,-257049.92,100,,2023-09-28 15:25:03.584070,yes,2023-09-28 15:25:03
OHRCVDQFHZ,failure,business,870941.71,870941.71,500,,2023-09-28 15:03:03.584090,no,2023-09-28 15:03:03
S0XYFCX42H,success,,105622.46,105622.46,00,Transaction Approved,2023-09-28 22:39:03.584105,no,2023-09-28 22:39:03
9JHTKZU9RR,success,,306962.43,306962.43,00,Transaction Approved,2023-09-29 05:58:03.584120,no,2023-09-29 05:58:03
HC69REQQNB,failure,technical,5094.71,-3319.91,200,,2023-09-29 05:43:03.584137,yes,2023-09-29 05:43:03
4WGLYKOI7C,failure,business,148628.67,-76515.39,500,,2023-09-28 15:31:03.584153,yes,2023-09-28 15:31:03
392OWNEDDG,failure,technical,719379.45,-474171.37,100,,2023-09-29 06:14:03.584170,yes,2023-09-29 06:14:03
7QJB1JXAPD,failure,business,781358.03,781358.03,500,,2023-09-28 19:46:03.584186,no,2023-09-28 19:46:03
BJFYE2Z5IV,success,,140969.83,-27839.05,000,Transaction Approved,2023-09-28 13:06:03.584200,yes,2023-09-28 13:06:03
IAHPTWMNNN,failure,technical,178765.61,-68578.83,300,,2023-09-29 01:31:03.584217,yes,2023-09-29 01:31:03
Y6V94CCNI9,failure,technical,31144.5,-26720.89,300,,2023-09-29 00:58:03.584237,yes,2023-09-29 00:58:03
JD7JWNCEZH,success,,282888.24,282888.24,000,Transaction Approved,2023-09-28 12:45:03.584253,no,2023-09-28 12:45:03
4DAN82WPTM,success,,581141.95,-109510.26,0,Transaction Approved,2023-09-29 07:32:03.584267,yes,2023-09-29 07:32:03
0EXT43359A,failure,business,336632.81,336632.81,500,,2023-09-28 20:03:03.584285,no,2023-09-28 20:03:03
DXOOPMXHJP,failure,technical,64696.64,64696.64,300,,2023-09-29 10:16:03.584303,no,2023-09-29 10:16:03
WQCTBYDXIJ,success,,314964.95,-109345.36,00,Transaction Approved,2023-09-29 05:23:03.584326,yes,2023-09-29 05:23:03
7BWGJ10WRA,failure,technical,629448.34,629448.34,200,,2023-09-28 19:03:03.584344,no,2023-09-28 19:03:03
XKH44BATTT,failure,technical,140656.37,-21862.62,200,,2023-09-29 09:54:03.584360,yes,2023-09-29 09:54:03
X2M1NRRSGJ,failure,business,476487.75,-303361.88,600,,2023-09-29 00:43:03.584378,yes,2023-09-29 00:43:03
LMD60SU1EP,success,,464303.09,464303.09,00,Transaction Approved,2023-09-28 21:28:03.584395,no,2023-09-28 21:28:03
LQOS4HS9CD,success,,357243.33,357243.33,00,Transaction Approved,2023-09-28 14:41:03.584411,no,2023-09-28 14:41:03
QAKY1S9O9H,success,,865577.48,-390173.96,00,Transaction Approved,2023-09-28 17:15:03.584426,yes,2023-09-28 17:15:03
4XRFWOGAQA,failure,technical,78671.97,-30857.87,100,,2023-09-28 16:17:03.584444,yes,2023-09-28 16:17:03
NUKD7Y4AX1,failure,technical,974329.92,974329.92,100,,2023-09-28 13:53:03.584462,no,2023-09-28 13:53:03
NG76T2K33D,success,,611657.72,611657.72,0,Transaction Approved,2023-09-29 06:08:03.584476,no,2023-09-29 06:08:03
PDAJAV04T4,success,,493394.81,493394.81,00,Transaction Approved,2023-09-29 11:14:03.584497,no,2023-09-29 11:14:03
GD4KCGQNHR,failure,business,981105.2,981105.2,400,,2023-09-29 05:54:03.584513,no,2023-09-29 05:54:03
7VQ47JF4KU,success,,518498.91,-215075.15,0,Transaction Approved,2023-09-29 10:08:03.584529,yes,2023-09-29 10:08:03
AF17HUXDJ2,success,,619292.96,-104992.23,0,Transaction Approved,2023-09-29 07:40:03.584545,yes,2023-09-29 07:40:03
QPQF0F4207,failure,technical,374947.89,-158729.97,200,,2023-09-28 19:05:03.584562,yes,2023-09-28 19:05:03
9T7EF2F3IQ,success,,888274.44,888274.44,00,Transaction Approved,2023-09-29 00:24:03.584580,no,2023-09-29 00:24:03
7UHUW7G162,success,,6569.26,6569.26,00,Transaction Approved,2023-09-28 17:38:03.584596,no,2023-09-28 17:38:03
C101GJRXXL,success,,420145.95,420145.95,0,Transaction Approved,2023-09-29 00:52:03.584612,no,2023-09-29 00:52:03
EK4VGS8UEO,success,,431601.9,-304314.59,00,Transaction Approved,2023-09-28 20:11:03.584626,yes,2023-09-28 20:11:03
E6JFA7YSP3,success,,282237.98,-193806.49,000,Transaction Approved,2023-09-29 03:03:03.584642,yes,2023-09-29 03:03:03
Y5YISN3LTZ,success,,122497.28,122497.28,0,Transaction Approved,2023-09-28 18:09:03.584657,no,2023-09-28 18:09:03
M3WH6CRFSW,failure,business,455518.95,455518.95,400,,2023-09-28 19:53:03.584677,no,2023-09-28 19:53:03
E9054UBEEZ,success,,114674.94,-42993.58,00,Transaction Approved,2023-09-28 14:01:03.584692,yes,2023-09-28 14:01:03
TO02P2VK46,failure,business,177382.17,177382.17,500,,2023-09-29 00:41:03.584710,no,2023-09-29 00:41:03
SL5WPPEQ5C,success,,37973.31,37973.31,0,Transaction Approved,2023-09-29 01:53:03.584725,no,2023-09-29 01:53:03
702UGR8MZB,success,,33022.89,-11861.36,000,Transaction Approved,2023-09-29 01:09:03.584740,yes,2023-09-29 01:09:03
OOC3F9FJ38,failure,technical,707403.31,707403.31,100,,2023-09-29 06:43:03.584756,no,2023-09-29 06:43:03
VF60YKSZKW,failure,business,637319.26,637319.26,600,,2023-09-28 20:18:03.584773,no,2023-09-28 20:18:03
7GSIO8ET6L,failure,technical,322477.79,-178259.02,300,,2023-09-29 11:06:03.584789,yes,2023-09-29 11:06:03
RP5W8ZK88V,failure,business,211910.66,211910.66,600,,2023-09-28 19:04:03.584805,no,2023-09-28 19:04:03
EEK7XSVF5K,success,,895753.82,-397103.02,0,Transaction Approved,2023-09-28 12:51:03.584820,yes,2023-09-28 12:51:03
0CNFFNNTCG,failure,technical,306750.0,-171614.18,100,,2023-09-28 15:31:03.584839,yes,2023-09-28 15:31:03
CQA0ZGAQA8,failure,technical,87193.21,-64229.45,300,,2023-09-28 23:45:03.584856,yes,2023-09-28 23:45:03
4MT2X96LYL,success,,218616.97,-154491.21,000,Transaction Approved,2023-09-29 10:39:03.584873,yes,2023-09-29 10:39:03
UKH7WK0RJN,success,,457899.6,457899.6,00,Transaction Approved,2023-09-29 00:49:03.584890,no,2023-09-29 00:49:03
859Y31ITX2,failure,technical,128502.07,128502.07,100,,2023-09-28 23:45:03.584906,no,2023-09-28 23:45:03
MAIUSQLJR8,failure,technical,413161.39,-225525.03,300,,2023-09-29 12:14:03.584922,yes,2023-09-29 12:14:03
7YO3SOKU9S,success,,275875.0,-49798.2,00,Transaction Approved,2023-09-28 23:00:03.584940,yes,2023-09-28 23:00:03
P4A1LLBD8N,success,,498865.98,-161523.98,000,Transaction Approved,2023-09-29 04:37:03.584956,yes,2023-09-29 04:37:03
FGMNNXQ1ZY,failure,business,914176.53,914176.53,600,,2023-09-29 03:08:03.584984,no,2023-09-29 03:08:03
QDAWOO7BSU,failure,technical,502441.68,-273667.43,300,,2023-09-29 02:18:03.585001,yes,2023-09-29 02:18:03
MN71CXRTMV,success,,14169.17,14169.17,00,Transaction Approved,2023-09-29 03:10:03.585016,no,2023-09-29 03:10:03
E2NY4T8X1L,failure,technical,568967.03,-352133.67,300,,2023-09-29 10:44:03.585031,yes,2023-09-29 10:44:03
32X6U6A53L,success,,740895.66,-106256.42,00,Transaction Approved,2023-09-28 17:46:03.585047,yes,2023-09-28 17:46:03
5CYRH482Z0,failure,technical,344028.89,344028.89,300,,2023-09-28 19:41:03.585063,no,2023-09-28 19:41:03
7VR0ZAPMIZ,failure,technical,488259.22,-116001.15,300,,2023-09-29 10:44:03.585079,yes,2023-09-29 10:44:03
RHXQX0FW1N,failure,technical,687992.29,-603307.19,200,,2023-09-28 14:49:03.585096,yes,2023-09-28 14:49:03
85Z2WOIJQK,success,,904451.7,904451.7,00,Transaction Approved,2023-09-28 23:14:03.585112,no,2023-09-28 23:14:03
L3OUF3X6K6,success,,497906.71,497906.71,0,Transaction Approved,2023-09-29 11:09:03.585126,no,2023-09-29 11:09:03
ZPBL9DESLL,failure,technical,790428.3,-544438.12,300,,2023-09-29 09:03:03.585142,yes,2023-09-29 09:03:03
CQ7E3RLRNL,success,,731330.64,-633120.84,00,Transaction Approved,2023-09-28 18:51:03.585158,yes,2023-09-28 18:51:03
OSE62DMUAT,success,,343502.73,-152513.67,00,Transaction Approved,2023-09-28 22:55:03.585173,yes,2023-09-28 22:55:03
H3CGO365NZ,success,,451865.68,-194483.3,00,Transaction Approved,2023-09-29 07:50:03.585189,yes,2023-09-29 07:50:03
99OPLXSVH3,failure,technical,227670.58,227670.58,100,,2023-09-28 21:32:03.585207,no,2023-09-28 21:32:03
UDDQ3VM7BR,failure,technical,171501.59,171501.59,300,,2023-09-29 01:21:03.585222,no,2023-09-29 01:21:03
9LOMXMXGVS,success,,453647.85,-308479.83,0,Transaction Approved,2023-09-28 19:06:03.585237,yes,2023-09-28 19:06:03
PH5LECYFOU,failure,technical,100823.24,100823.24,300,,2023-09-29 11:40:03.585253,no,2023-09-29 11:40:03
66HNNWDMZF,failure,technical,280352.77,280352.77,300,,2023-09-29 00:40:03.585271,no,2023-09-29 00:40:03
3IVKHEPXIX,failure,business,508981.73,-433131.89,400,,2023-09-28 18:15:03.585288,yes,2023-09-28 18:15:03
G21OOXOD98,success,,714409.12,-493861.17,0,Transaction Approved,2023-09-28 17:25:03.585307,yes,2023-09-28 17:25:03
EM7GH3FHF4,failure,business,105574.96,-74396.47,600,,2023-09-29 11:00:03.585328,yes,2023-09-29 11:00:03
OTJMN32O43,success,,928568.15,928568.15,0,Transaction Approved,2023-09-28 18:57:03.585344,no,2023-09-28 18:57:03
CKKMGI0CRQ,failure,technical,264096.04,264096.04,200,,2023-09-29 07:12:03.585360,no,2023-09-29 07:12:03
W7Z69PA153,success,,822996.45,-555728.58,0,Transaction Approved,2023-09-28 23:57:03.585374,yes,2023-09-28 23:57:03
AO1398RBFG,success,,851259.73,851259.73,00,Transaction Approved,2023-09-28 19:35:03.585390,no,2023-09-28 19:35:03
96LC0XKQ3H,success,,547172.38,-431685.43,0,Transaction Approved,2023-09-28 18:26:03.585405,yes,2023-09-28 18:26:03
0WFWHPUCYZ,failure,business,603311.88,603311.88,600,,2023-09-29 09:28:03.585421,no,2023-09-29 09:28:03
2ITHCO5MM7,failure,business,527377.17,527377.17,500,,2023-09-28 13:10:03.585436,no,2023-09-28 13:10:03
Q89TWIVJJC,success,,179467.69,-142755.58,00,Transaction Approved,2023-09-29 04:37:03.585452,yes,2023-09-29 04:37:03
UVIOC85J7K,failure,technical,13900.95,13900.95,300,,2023-09-28 13:04:03.585469,no,2023-09-28 13:04:03
HK9CQG9XGU,success,,743884.76,-204386.85,000,Transaction Approved,2023-09-28 19:59:03.585483,yes,2023-09-28 19:59:03
P8L5IVJ3NH,success,,128194.07,128194.07,000,Transaction Approved,2023-09-29 12:25:03.585499,no,2023-09-29 12:25:03
ZRXV21HDQJ,success,,700282.26,-273718.31,000,Transaction Approved,2023-09-29 09:46:03.585514,yes,2023-09-29 09:46:03
JITRDGJBXH,success,,537902.96,537902.96,0,Transaction Approved,2023-09-29 10:29:03.585531,no,2023-09-29 10:29:03
0EFY9AO8VE,success,,992697.86,992697.86,000,Transaction Approved,2023-09-29 10:10:03.585547,no,2023-09-29 10:10:03
737QQAEM4W,success,,452707.53,-90083.91,00,Transaction Approved,2023-09-29 05:19:03.585562,yes,2023-09-29 05:19:03
BNF8WJER5U,failure,technical,18181.05,18181.05,300,,2023-09-29 11:28:03.585579,no,2023-09-29 11:28:03
ULHKRUX8U9,failure,business,881387.18,881387.18,400,,2023-09-29 11:04:03.585596,no,2023-09-29 11:04:03
W3SY1CHLMF,success,,281373.62,281373.62,00,Transaction Approved,2023-09-29 06:03:03.585610,no,2023-09-29 06:03:03
I5DNRIDIFD,failure,business,1499.45,1499.45,400,,2023-09-29 06:58:03.585627,no,2023-09-29 06:58:03
4F8D39ZPA1,success,,320691.14,-165603.54,0,Transaction Approved,2023-09-29 03:28:03.585643,yes,2023-09-29 03:28:03
3KZ2PW9R95,failure,technical,106013.75,-70721.14,300,,2023-09-28 20:40:03.585659,yes,2023-09-28 20:40:03
NCNSR1W0KX,success,,389824.95,-143785.03,000,Transaction Approved,2023-09-28 19:48:03.585675,yes,2023-09-28 19:48:03
9A8WDMHKC0,failure,business,202795.33,202795.33,400,,2023-09-28 13:29:03.585692,no,2023-09-28 13:29:03
JXXCHL4WJE,failure,business,969971.15,-557983.19,600,,2023-09-29 03:59:03.585708,yes,2023-09-29 03:59:03
NARMAMR3MK,failure,business,759341.06,-169933.83,600,,2023-09-29 09:00:03.585725,yes,2023-09-29 09:00:03
W4YPVOXQ9O,failure,technical,413506.28,413506.28,200,,2023-09-28 19:38:03.585742,no,2023-09-28 19:38:03
7PUT14ODB4,failure,technical,64553.76,-19279.53,100,,2023-09-29 05:09:03.585758,yes,2023-09-29 05:09:03
CM32BGZR2X,success,,97123.13,-43106.66,000,Transaction Approved,2023-09-29 04:26:03.585774,yes,2023-09-29 04:26:03
J24MML9PET,success,,746270.33,-409885.09,0,Transaction Approved,2023-09-29 03:01:03.585790,yes,2023-09-29 03:01:03
L5GG2FFDPI,failure,business,966085.65,-632255.62,600,,2023-09-29 08:36:03.585807,yes,2023-09-29 08:36:03
AYP98CNWK3,success,,41993.3,41993.3,000,Transaction Approved,2023-09-29 07:07:03.585823,no,2023-09-29 07:07:03
