Session Key,Result,Decline Type,Original Transaction Amount,Transaction Amount,Status Code,Response Message,Transaction Time,Transaction Reversal,Date and Time,Day of the Week
RMWQQQ7T9F,failure,business,490665.21,490665.21,400,,2023-09-10 18:09:00,no,2023-09-10 18:09:00,Sunday
F3FS2F0BD6,failure,business,246008.07,246008.07,500,,2023-09-10 04:01:00,no,2023-09-10 04:01:00,Sunday
GUVK72ROI8,failure,technical,704468.16,-125817.0,300,,2023-09-10 13:27:00,yes,2023-09-10 13:27:00,Sunday
MFNIBUCM2G,success,,69119.82,-47330.19,00,Transaction Approved,2023-09-10 00:38:00,yes,2023-09-10 00:38:00,Sunday
2MQFC8CCM8,failure,business,617380.57,617380.57,400,,2023-09-10 02:41:00,no,2023-09-10 02:41:00,Sunday
RV96NJH0X0,failure,technical,19099.56,19099.56,100,,2023-09-10 13:48:00,no,2023-09-10 13:48:00,Sunday
S9H86OQAZA,failure,business,927187.86,-307695.8,600,,2023-09-10 07:10:00,yes,2023-09-10 07:10:00,Sunday
VETZ7N7689,failure,technical,680188.16,680188.16,200,,2023-09-10 23:39:00,no,2023-09-10 23:39:00,Sunday
GSINTIILBQ,success,,712487.4,-627796.58,000,Transaction Approved,2023-09-10 18:19:00,yes,2023-09-10 18:19:00,Sunday
Z2EFA97U3B,failure,technical,462537.32,-378858.59,300,,2023-09-10 01:51:00,yes,2023-09-10 01:51:00,Sunday
N63S188P2H,failure,business,859213.71,859213.71,500,,2023-09-10 11:08:00,no,2023-09-10 11:08:00,Sunday
3BW3XLDKPF,success,,946432.04,-593243.01,00,Transaction Approved,2023-09-10 19:58:00,yes,2023-09-10 19:58:00,Sunday
N4K9EXGGLC,failure,technical,844207.76,-567348.65,300,,2023-09-10 09:15:00,yes,2023-09-10 09:15:00,Sunday
8CFAZOOEW2,failure,technical,80119.53,80119.53,100,,2023-09-10 00:41:00,no,2023-09-10 00:41:00,Sunday
HSO7MLIWHX,failure,business,854468.52,854468.52,500,,2023-09-10 19:41:00,no,2023-09-10 19:41:00,Sunday
J7TEZ2CZVW,failure,technical,420992.52,-177506.81,300,,2023-09-10 06:35:00,yes,2023-09-10 06:35:00,Sunday
NDVGJ0UXL1,success,,782193.04,-656328.62,0,Transaction Approved,2023-09-10 03:16:00,yes,2023-09-10 03:16:00,Sunday
O0EAZTI96Z,success,,772141.81,-621537.39,0,Transaction Approved,2023-09-10 13:11:00,yes,2023-09-10 13:11:00,Sunday
CJK0DW8YOP,success,,61672.36,61672.36,000,Transaction Approved,2023-09-10 02:22:00,no,2023-09-10 02:22:00,Sunday
NE8CQT4IM0,success,,469031.41,-199426.83,0,Transaction Approved,2023-09-10 21:18:00,yes,2023-09-10 21:18:00,Sunday
WEFPC8TS1U,failure,technical,52959.02,-42975.8,100,,2023-09-10 00:36:00,yes,2023-09-10 00:36:00,Sunday
V7MV8LJN77,success,,371747.84,-48680.98,00,Transaction Approved,2023-09-10 06:33:00,yes,2023-09-10 06:33:00,Sunday
FYF9SH7O31,failure,technical,842393.41,842393.41,200,,2023-09-10 18:40:00,no,2023-09-10 18:40:00,Sunday
719191SMDU,success,,420963.94,420963.94,000,Transaction Approved,2023-09-10 10:21:00,no,2023-09-10 10:21:00,Sunday
OOKQZMGE6L,success,,813837.97,-682589.97,000,Transaction Approved,2023-09-10 03:10:00,yes,2023-09-10 03:10:00,Sunday
KQ9PG18LZS,success,,88999.47,88999.47,00,Transaction Approved,2023-09-10 02:38:00,no,2023-09-10 02:38:00,Sunday
2O59OLG8WP,failure,business,712074.01,-552564.82,400,,2023-09-10 22:37:00,yes,2023-09-10 22:37:00,Sunday
4HG6BNBN42,success,,175072.19,175072.19,000,Transaction Approved,2023-09-10 07:37:00,no,2023-09-10 07:37:00,Sunday
KKVIT1FBLU,success,,839237.5,-161114.38,0,Transaction Approved,2023-09-10 21:07:00,yes,2023-09-10 21:07:00,Sunday
AUZ7LWFHJ7,success,,957313.94,957313.94,0,Transaction Approved,2023-09-10 18:34:00,no,2023-09-10 18:34:00,Sunday
MLHYXAKZ59,failure,technical,231041.87,-126558.67,300,,2023-09-10 01:30:00,yes,2023-09-10 01:30:00,Sunday
V6I4HS9J2I,failure,business,649611.84,-526994.36,600,,2023-09-10 11:21:00,yes,2023-09-10 11:21:00,Sunday
98BIGP4EA3,failure,technical,382695.16,382695.16,100,,2023-09-10 01:25:00,no,2023-09-10 01:25:00,Sunday
13OULX945Z,success,,146000.43,146000.43,000,Transaction Approved,2023-09-10 06:42:00,no,2023-09-10 06:42:00,Sunday
DB3HXZELZ5,success,,571324.24,571324.24,000,Transaction Approved,2023-09-10 15:59:00,no,2023-09-10 15:59:00,Sunday
1ZHXD8K5HE,success,,830363.03,830363.03,00,Transaction Approved,2023-09-10 18:55:00,no,2023-09-10 18:55:00,Sunday
BM7YA3U46M,failure,business,706567.59,-381593.47,400,,2023-09-10 09:21:00,yes,2023-09-10 09:21:00,Sunday
X60B37DKSK,failure,technical,64885.96,64885.96,300,,2023-09-10 00:45:00,no,2023-09-10 00:45:00,Sunday
Z9MZ6RY98N,failure,business,472161.33,472161.33,600,,2023-09-10 20:59:00,no,2023-09-10 20:59:00,Sunday
QRZLWG4C5T,success,,584031.47,-490676.36,00,Transaction Approved,2023-09-10 11:15:00,yes,2023-09-10 11:15:00,Sunday
WE2LWSX15H,success,,603844.26,603844.26,00,Transaction Approved,2023-09-10 10:27:00,no,2023-09-10 10:27:00,Sunday
PTUGNILZ8W,failure,business,191038.77,191038.77,500,,2023-09-10 20:54:00,no,2023-09-10 20:54:00,Sunday
5EYXEEMNO3,failure,business,350402.79,350402.79,400,,2023-09-10 12:46:00,no,2023-09-10 12:46:00,Sunday
8J83AGPT23,success,,193901.92,193901.92,0,Transaction Approved,2023-09-10 10:46:00,no,2023-09-10 10:46:00,Sunday
QMP22D5OY9,success,,864352.9,864352.9,000,Transaction Approved,2023-09-10 21:20:00,no,2023-09-10 21:20:00,Sunday
E7FSX70JA3,failure,business,525941.63,-167334.9,400,,2023-09-10 15:16:00,yes,2023-09-10 15:16:00,Sunday
H1NCLP4GXL,success,,169226.49,169226.49,00,Transaction Approved,2023-09-10 17:34:00,no,2023-09-10 17:34:00,Sunday
V193ILZ890,failure,technical,608485.84,608485.84,100,,2023-09-10 04:14:00,no,2023-09-10 04:14:00,Sunday
VNEMAD75XN,failure,business,546096.0,-171068.76,500,,2023-09-10 00:31:00,yes,2023-09-10 00:31:00,Sunday
2SQFUY3UV9,success,,838552.81,838552.81,0,Transaction Approved,2023-09-10 19:43:00,no,2023-09-10 19:43:00,Sunday
38LPTO3RZW,failure,business,733461.38,-539888.16,600,,2023-09-10 07:30:00,yes,2023-09-10 07:30:00,Sunday
UBJF8UDUQ6,failure,technical,29949.89,-3827.55,300,,2023-09-10 23:53:00,yes,2023-09-10 23:53:00,Sunday
N3DRYGZOHR,success,,69712.79,69712.79,0,Transaction Approved,2023-09-10 06:15:00,no,2023-09-10 06:15:00,Sunday
YIAB2ZX6VB,success,,742798.42,742798.42,00,Transaction Approved,2023-09-10 04:42:00,no,2023-09-10 04:42:00,Sunday
LC2F6270KA,failure,business,779618.73,-386775.48,400,,2023-09-10 09:51:00,yes,2023-09-10 09:51:00,Sunday
0IBS2Q5HV6,failure,technical,904861.72,-338861.11,100,,2023-09-10 03:10:00,yes,2023-09-10 03:10:00,Sunday
1T70UY72X3,success,,687966.36,687966.36,000,Transaction Approved,2023-09-10 13:14:00,no,2023-09-10 13:14:00,Sunday
25C4594F0D,failure,business,270293.54,-203710.75,600,,2023-09-10 19:12:00,yes,2023-09-10 19:12:00,Sunday
J6EUVP3LL5,failure,technical,802401.32,-547453.59,100,,2023-09-10 16:02:00,yes,2023-09-10 16:02:00,Sunday
LSRC03GGS1,success,,518672.4,518672.4,0,Transaction Approved,2023-09-10 06:55:00,no,2023-09-10 06:55:00,Sunday
011I1IIRFE,failure,technical,158193.9,-54004.5,300,,2023-09-10 06:08:00,yes,2023-09-10 06:08:00,Sunday
TZ3SK0FV8G,failure,technical,741120.22,741120.22,300,,2023-09-10 18:40:00,no,2023-09-10 18:40:00,Sunday
77SDP9SYPD,failure,technical,285204.25,-190272.64,100,,2023-09-10 23:37:00,yes,2023-09-10 23:37:00,Sunday
HBKRN3QNEY,success,,15977.64,15977.64,0,Transaction Approved,2023-09-10 05:05:00,no,2023-09-10 05:05:00,Sunday
1D8AFKEM2I,success,,829959.2,829959.2,00,Transaction Approved,2023-09-10 19:59:00,no,2023-09-10 19:59:00,Sunday
N3WJSW2OLP,failure,technical,182278.63,-156973.97,100,,2023-09-10 03:46:00,yes,2023-09-10 03:46:00,Sunday
PXGSQF1K83,success,,476806.56,-390345.57,00,Transaction Approved,2023-09-10 05:32:00,yes,2023-09-10 05:32:00,Sunday
66JAVNKPZO,success,,541835.31,541835.31,000,Transaction Approved,2023-09-10 07:22:00,no,2023-09-10 07:22:00,Sunday
JKU60WCBSV,success,,182311.55,-151846.66,0,Transaction Approved,2023-09-10 01:10:00,yes,2023-09-10 01:10:00,Sunday
SUZXASM468,success,,565459.75,565459.75,0,Transaction Approved,2023-09-10 13:22:00,no,2023-09-10 13:22:00,Sunday
YV1HDAKDX9,success,,932837.05,-793521.08,0,Transaction Approved,2023-09-10 06:50:00,yes,2023-09-10 06:50:00,Sunday
JJVGKRTGDN,failure,technical,256657.13,-75086.58,200,,2023-09-10 09:40:00,yes,2023-09-10 09:40:00,Sunday
EHJ6UA29NX,failure,technical,941744.86,941744.86,100,,2023-09-10 22:02:00,no,2023-09-10 22:02:00,Sunday
5DPVEZNS47,success,,483109.38,483109.38,00,Transaction Approved,2023-09-10 21:03:00,no,2023-09-10 21:03:00,Sunday
1178TZ1OB7,failure,technical,466978.04,466978.04,200,,2023-09-10 08:41:00,no,2023-09-10 08:41:00,Sunday
MHTCS2A1WR,failure,business,627581.51,627581.51,400,,2023-09-10 15:27:00,no,2023-09-10 15:27:00,Sunday
SVLA005M24,failure,technical,21851.34,-3386.7,100,,2023-09-10 05:39:00,yes,2023-09-10 05:39:00,Sunday
J4O7NLC4PZ,success,,887523.43,887523.43,000,Transaction Approved,2023-09-10 11:53:00,no,2023-09-10 11:53:00,Sunday
J929VD879N,success,,826607.53,826607.53,0,Transaction Approved,2023-09-10 18:21:00,no,2023-09-10 18:21:00,Sunday
KCRPNLV5SX,success,,434697.07,-98352.13,0,Transaction Approved,2023-09-10 19:47:00,yes,2023-09-10 19:47:00,Sunday
GMCV3Y0Q9J,failure,business,159781.28,159781.28,400,,2023-09-10 02:09:00,no,2023-09-10 02:09:00,Sunday
479LFPMGAX,success,,881912.94,-560996.99,000,Transaction Approved,2023-09-10 21:23:00,yes,2023-09-10 21:23:00,Sunday
REL22ANJTQ,success,,55456.51,55456.51,0,Transaction Approved,2023-09-10 23:29:00,no,2023-09-10 23:29:00,Sunday
894EPGM7RW,failure,business,731945.01,-205512.93,500,,2023-09-10 23:41:00,yes,2023-09-10 23:41:00,Sunday
NHBH2X046P,success,,128432.44,-113422.92,000,Transaction Approved,2023-09-10 16:36:00,yes,2023-09-10 16:36:00,Sunday
OIWHQDL7I4,failure,business,24584.67,24584.67,600,,2023-09-10 19:18:00,no,2023-09-10 19:18:00,Sunday
S2GYVQMONX,failure,business,448570.65,448570.65,500,,2023-09-10 18:37:00,no,2023-09-10 18:37:00,Sunday
1R83RUUSXX,success,,717944.9,717944.9,000,Transaction Approved,2023-09-10 12:19:00,no,2023-09-10 12:19:00,Sunday
B0INMN70R1,success,,184005.07,-130075.47,00,Transaction Approved,2023-09-10 20:14:00,yes,2023-09-10 20:14:00,Sunday
V6YMVFPPSE,failure,technical,774111.05,-198055.37,300,,2023-09-10 22:34:00,yes,2023-09-10 22:34:00,Sunday
LKAMA7BERN,success,,300477.92,-70359.34,000,Transaction Approved,2023-09-10 03:53:00,yes,2023-09-10 03:53:00,Sunday
2LW6HFO6B3,success,,680409.03,680409.03,0,Transaction Approved,2023-09-10 07:26:00,no,2023-09-10 07:26:00,Sunday
UDSKD2YWPC,failure,business,987484.31,-856410.64,400,,2023-09-10 09:31:00,yes,2023-09-10 09:31:00,Sunday
UGU1FRL863,failure,business,573643.17,573643.17,400,,2023-09-10 05:05:00,no,2023-09-10 05:05:00,Sunday
BIKV61KD1M,success,,724014.6,-580367.81,000,Transaction Approved,2023-09-10 10:19:00,yes,2023-09-10 10:19:00,Sunday
XC4M7IWT87,failure,technical,932533.7,-737112.21,200,,2023-09-10 12:04:00,yes,2023-09-10 12:04:00,Sunday
F1FTU1T9IL,failure,business,605374.59,605374.59,600,,2023-09-10 05:03:00,no,2023-09-10 05:03:00,Sunday
C82ATSL85A,success,,775160.45,-339281.01,0,Transaction Approved,2023-09-10 08:08:00,yes,2023-09-10 08:08:00,Sunday
XEWW3SFJ8A,failure,technical,771456.68,-546314.17,100,,2023-09-10 17:52:00,yes,2023-09-10 17:52:00,Sunday
5JBDY2LWEF,success,,525115.13,-244070.48,0,Transaction Approved,2023-09-11 19:56:00,yes,2023-09-11 19:56:00,Monday
QBR16GMHCQ,success,,327349.4,327349.4,000,Transaction Approved,2023-09-11 10:37:00,no,2023-09-11 10:37:00,Monday
WL1PU1YIQV,success,,329560.36,-166242.43,0,Transaction Approved,2023-09-11 18:04:00,yes,2023-09-11 18:04:00,Monday
65K10DRJ3J,failure,business,403596.95,403596.95,600,,2023-09-11 18:12:00,no,2023-09-11 18:12:00,Monday
NS6E3NYX6I,success,,415813.72,415813.72,0,Transaction Approved,2023-09-11 20:05:00,no,2023-09-11 20:05:00,Monday
PTUVK2F8GQ,success,,266200.94,-148790.02,000,Transaction Approved,2023-09-11 20:22:00,yes,2023-09-11 20:22:00,Monday
XZQPVYMMGV,failure,technical,763614.64,763614.64,100,,2023-09-11 09:53:00,no,2023-09-11 09:53:00,Monday
YOPZJQ1N2I,success,,908122.53,-708262.39,000,Transaction Approved,2023-09-11 01:12:00,yes,2023-09-11 01:12:00,Monday
4JB7Q2CQN1,success,,582734.32,-190787.17,0,Transaction Approved,2023-09-11 07:09:00,yes,2023-09-11 07:09:00,Monday
9ISLLJ6TS5,success,,557308.15,557308.15,00,Transaction Approved,2023-09-11 12:25:00,no,2023-09-11 12:25:00,Monday
ZB3CE9H00O,success,,696584.98,696584.98,000,Transaction Approved,2023-09-11 22:57:00,no,2023-09-11 22:57:00,Monday
KUUTLLXT1U,failure,business,669114.67,-261700.63,600,,2023-09-11 09:18:00,yes,2023-09-11 09:18:00,Monday
9RQZ947QWC,success,,121631.26,-74898.84,0,Transaction Approved,2023-09-11 22:51:00,yes,2023-09-11 22:51:00,Monday
48TMD8O5QQ,failure,technical,219523.84,219523.84,100,,2023-09-11 20:58:00,no,2023-09-11 20:58:00,Monday
RHJQ342ZJT,failure,business,659100.61,659100.61,600,,2023-09-11 01:49:00,no,2023-09-11 01:49:00,Monday
1BBGUHM8TY,failure,technical,753347.32,753347.32,300,,2023-09-11 06:11:00,no,2023-09-11 06:11:00,Monday
3E0UO60C7J,success,,641047.02,641047.02,0,Transaction Approved,2023-09-11 23:55:00,no,2023-09-11 23:55:00,Monday
8QG8KA71CN,success,,986158.23,986158.23,000,Transaction Approved,2023-09-11 02:06:00,no,2023-09-11 02:06:00,Monday
RZ1AZZOIVQ,failure,business,575480.57,-105363.43,400,,2023-09-11 05:20:00,yes,2023-09-11 05:20:00,Monday
29QI1QQCHJ,success,,571591.62,571591.62,0,Transaction Approved,2023-09-11 08:33:00,no,2023-09-11 08:33:00,Monday
QXR1BY74O0,failure,business,563194.56,-498548.15,600,,2023-09-11 06:35:00,yes,2023-09-11 06:35:00,Monday
JVP561J7HL,failure,business,954030.3,954030.3,600,,2023-09-11 20:31:00,no,2023-09-11 20:31:00,Monday
H7SXPAPSBB,success,,808965.47,808965.47,00,Transaction Approved,2023-09-11 20:25:00,no,2023-09-11 20:25:00,Monday
M7M7BALNIH,success,,963444.96,-618881.86,000,Transaction Approved,2023-09-11 13:36:00,yes,2023-09-11 13:36:00,Monday
21YW2CYFZX,success,,821811.91,821811.91,00,Transaction Approved,2023-09-11 20:49:00,no,2023-09-11 20:49:00,Monday
BIKDCN9445,failure,business,941946.65,941946.65,500,,2023-09-11 04:39:00,no,2023-09-11 04:39:00,Monday
L2I1Z8ITYK,success,,493355.47,-157508.24,0,Transaction Approved,2023-09-11 22:16:00,yes,2023-09-11 22:16:00,Monday
YTJCNER56B,failure,business,736909.73,736909.73,600,,2023-09-11 15:34:00,no,2023-09-11 15:34:00,Monday
T449YUULDD,success,,542901.2,542901.2,000,Transaction Approved,2023-09-11 18:49:00,no,2023-09-11 18:49:00,Monday
I4Q6Y07FTX,success,,905026.16,905026.16,0,Transaction Approved,2023-09-11 17:12:00,no,2023-09-11 17:12:00,Monday
0RO8YJ3VJN,failure,technical,293599.19,-254889.23,100,,2023-09-11 08:36:00,yes,2023-09-11 08:36:00,Monday
ZIRZP03OIL,failure,business,273593.29,273593.29,500,,2023-09-11 23:59:00,no,2023-09-11 23:59:00,Monday
HYI3SNQ0FF,failure,technical,124976.94,-101219.14,300,,2023-09-11 01:55:00,yes,2023-09-11 01:55:00,Monday
EA9MKXHZ5L,failure,technical,6681.13,-2692.29,200,,2023-09-11 13:05:00,yes,2023-09-11 13:05:00,Monday
JLLC22LCCH,success,,987969.34,-163311.52,00,Transaction Approved,2023-09-11 00:14:00,yes,2023-09-11 00:14:00,Monday
GCE0PPP7F1,failure,technical,869712.33,869712.33,200,,2023-09-11 20:25:00,no,2023-09-11 20:25:00,Monday
AZW54YWH4D,failure,technical,866450.13,-403154.49,100,,2023-09-11 06:57:00,yes,2023-09-11 06:57:00,Monday
MP04DNA4OY,failure,technical,68574.86,-49313.65,300,,2023-09-11 05:35:00,yes,2023-09-11 05:35:00,Monday
C96FSRASE6,failure,business,754426.18,-284840.83,600,,2023-09-11 21:23:00,yes,2023-09-11 21:23:00,Monday
PM614Y4DIQ,failure,business,844399.21,-396919.4,500,,2023-09-11 22:38:00,yes,2023-09-11 22:38:00,Monday
OU8MWQAWKC,failure,technical,904189.53,904189.53,300,,2023-09-11 21:17:00,no,2023-09-11 21:17:00,Monday
A3KK1DAPTH,failure,technical,563378.19,-373412.64,200,,2023-09-11 07:51:00,yes,2023-09-11 07:51:00,Monday
6BVCRZ1LP8,success,,676616.0,676616.0,0,Transaction Approved,2023-09-11 08:20:00,no,2023-09-11 08:20:00,Monday
QOSYKXNIWX,success,,928250.12,-422902.08,0,Transaction Approved,2023-09-11 11:52:00,yes,2023-09-11 11:52:00,Monday
JUE7YMC1D0,failure,technical,241571.6,-106087.01,200,,2023-09-11 19:03:00,yes,2023-09-11 19:03:00,Monday
4KA3BTUNIU,success,,78618.75,-36471.5,0,Transaction Approved,2023-09-11 22:50:00,yes,2023-09-11 22:50:00,Monday
5HDFZ20PW8,success,,403536.34,403536.34,0,Transaction Approved,2023-09-11 02:49:00,no,2023-09-11 02:49:00,Monday
2ME6P7J5HI,success,,631835.96,631835.96,0,Transaction Approved,2023-09-11 03:15:00,no,2023-09-11 03:15:00,Monday
TMAIM54MGE,success,,200160.68,200160.68,00,Transaction Approved,2023-09-11 10:44:00,no,2023-09-11 10:44:00,Monday
0QR9VI406Y,failure,technical,984052.52,984052.52,300,,2023-09-11 14:12:00,no,2023-09-11 14:12:00,Monday
LRKZMZ0XF3,success,,779998.72,779998.72,0,Transaction Approved,2023-09-11 16:33:00,no,2023-09-11 16:33:00,Monday
Q0M7ZR40DL,failure,technical,778577.82,-438015.18,200,,2023-09-11 09:59:00,yes,2023-09-11 09:59:00,Monday
10ZCSSXY11,failure,business,264477.56,-148123.03,400,,2023-09-11 23:31:00,yes,2023-09-11 23:31:00,Monday
RJQ0D4BMV8,success,,205793.64,-71940.85,00,Transaction Approved,2023-09-11 11:46:00,yes,2023-09-11 11:46:00,Monday
LQ3X60OOBY,failure,business,959061.69,959061.69,500,,2023-09-11 14:52:00,no,2023-09-11 14:52:00,Monday
RKWHW43H59,success,,497206.81,497206.81,0,Transaction Approved,2023-09-11 05:08:00,no,2023-09-11 05:08:00,Monday
ADE4423GM6,failure,technical,629880.35,-165211.42,200,,2023-09-11 04:56:00,yes,2023-09-11 04:56:00,Monday
ZA1CHCN9VR,failure,business,612411.55,612411.55,400,,2023-09-11 10:16:00,no,2023-09-11 10:16:00,Monday
YTIMOXVXFA,failure,technical,346466.35,346466.35,100,,2023-09-11 05:11:00,no,2023-09-11 05:11:00,Monday
IHDWVF42L0,success,,837157.26,837157.26,000,Transaction Approved,2023-09-11 00:24:00,no,2023-09-11 00:24:00,Monday
H8RJI3ZY5O,success,,336771.57,336771.57,000,Transaction Approved,2023-09-11 01:19:00,no,2023-09-11 01:19:00,Monday
WVUZL1Y1SV,success,,881226.57,881226.57,000,Transaction Approved,2023-09-11 19:58:00,no,2023-09-11 19:58:00,Monday
4N0JCTUBNF,success,,139625.7,139625.7,000,Transaction Approved,2023-09-11 12:47:00,no,2023-09-11 12:47:00,Monday
9DXSMKSFX4,failure,business,675346.19,675346.19,500,,2023-09-11 10:13:00,no,2023-09-11 10:13:00,Monday
G284P6GMJ3,success,,506793.87,-136392.63,000,Transaction Approved,2023-09-11 13:11:00,yes,2023-09-11 13:11:00,Monday
429W0OMW0U,failure,technical,997992.91,-605138.27,200,,2023-09-11 01:27:00,yes,2023-09-11 01:27:00,Monday
U4MKVY07KK,success,,819394.44,819394.44,000,Transaction Approved,2023-09-11 08:45:00,no,2023-09-11 08:45:00,Monday
PVPEJN0V7S,success,,909659.65,-245166.68,000,Transaction Approved,2023-09-11 22:41:00,yes,2023-09-11 22:41:00,Monday
7PIIJ8XLC1,failure,technical,270782.32,270782.32,200,,2023-09-11 04:48:00,no,2023-09-11 04:48:00,Monday
4WJBHWSM6Z,failure,technical,296601.04,296601.04,200,,2023-09-11 19:22:00,no,2023-09-11 19:22:00,Monday
SF92BEX1V5,success,,971921.62,-133869.44,00,Transaction Approved,2023-09-11 18:30:00,yes,2023-09-11 18:30:00,Monday
GS5PEXLQ4X,success,,613584.98,613584.98,00,Transaction Approved,2023-09-11 10:53:00,no,2023-09-11 10:53:00,Monday
90DN994DGW,success,,980415.77,-589756.4,00,Transaction Approved,2023-09-11 03:59:00,yes,2023-09-11 03:59:00,Monday
5HLFJI97OP,failure,technical,480208.61,480208.61,100,,2023-09-11 07:06:00,no,2023-09-11 07:06:00,Monday
SB04N26DVX,failure,business,399615.21,399615.21,600,,2023-09-11 23:32:00,no,2023-09-11 23:32:00,Monday
B21Q9TYSBL,success,,337774.24,-192210.15,00,Transaction Approved,2023-09-11 12:18:00,yes,2023-09-11 12:18:00,Monday
PPH9UN6577,failure,business,96707.38,96707.38,500,,2023-09-11 13:29:00,no,2023-09-11 13:29:00,Monday
GVGB5UWWY8,success,,941784.01,941784.01,00,Transaction Approved,2023-09-11 14:39:00,no,2023-09-11 14:39:00,Monday
83IA9J2QJE,success,,976258.87,-529696.79,000,Transaction Approved,2023-09-11 02:10:00,yes,2023-09-11 02:10:00,Monday
NE1KIZ4RG2,failure,business,892674.99,-695276.52,500,,2023-09-11 23:17:00,yes,2023-09-11 23:17:00,Monday
FFVD6LV93M,failure,business,624605.43,624605.43,500,,2023-09-11 15:02:00,no,2023-09-11 15:02:00,Monday
BOMVH6RO0K,failure,business,338023.12,338023.12,600,,2023-09-11 04:10:00,no,2023-09-11 04:10:00,Monday
IV3A3JC1VA,success,,396898.0,-184676.38,00,Transaction Approved,2023-09-11 06:22:00,yes,2023-09-11 06:22:00,Monday
PU2I7YIZDL,failure,business,293520.36,293520.36,500,,2023-09-11 03:08:00,no,2023-09-11 03:08:00,Monday
18HBP78P97,failure,business,854742.46,-133359.07,600,,2023-09-11 23:17:00,yes,2023-09-11 23:17:00,Monday
HGGRYSC5HR,success,,955544.38,955544.38,0,Transaction Approved,2023-09-11 13:25:00,no,2023-09-11 13:25:00,Monday
APQOW0XN0A,success,,191741.78,191741.78,000,Transaction Approved,2023-09-11 10:55:00,no,2023-09-11 10:55:00,Monday
9J5KRCCP1M,failure,business,112292.51,112292.51,600,,2023-09-11 13:17:00,no,2023-09-11 13:17:00,Monday
PEDRE0YWM4,success,,297785.0,297785.0,000,Transaction Approved,2023-09-11 04:42:00,no,2023-09-11 04:42:00,Monday
R3RR6KLN1Q,success,,225361.81,-98291.65,000,Transaction Approved,2023-09-11 11:43:00,yes,2023-09-11 11:43:00,Monday
KY3TQ0U2E6,failure,business,211994.1,-39894.02,600,,2023-09-11 23:28:00,yes,2023-09-11 23:28:00,Monday
PARV7JUZRR,failure,business,67351.3,67351.3,400,,2023-09-11 16:02:00,no,2023-09-11 16:02:00,Monday
IZTSASJSYD,failure,business,888143.04,888143.04,500,,2023-09-11 02:03:00,no,2023-09-11 02:03:00,Monday
37C98CBZC0,success,,539537.37,539537.37,0,Transaction Approved,2023-09-11 15:11:00,no,2023-09-11 15:11:00,Monday
E9NDPB8Z1P,failure,technical,708817.02,-297083.52,100,,2023-09-11 10:09:00,yes,2023-09-11 10:09:00,Monday
MBGQG7WM1I,failure,business,997783.6,997783.6,600,,2023-09-11 16:29:00,no,2023-09-11 16:29:00,Monday
6ORITOTWGJ,failure,technical,564155.75,564155.75,200,,2023-09-11 20:11:00,no,2023-09-11 20:11:00,Monday
WZ1XMPAGKP,success,,21601.09,-14770.63,000,Transaction Approved,2023-09-11 00:19:00,yes,2023-09-11 00:19:00,Monday
